Time@Axial Accel (Gs),Axial Accel (Gs)
363.346,0.64
363.349,0.73
363.351,0.82
363.354,0.82
363.356,0.82
363.359,0.64
363.361,0.64
363.364,0.73
363.366,0.64
363.369,0.82
363.371,0.73
363.374,0.64
363.376,0.73
363.379,0.64
363.381,0.82
363.384,0.64
363.386,0.73
363.389,0.73
363.391,0.64
363.394,0.64
363.396,0.64
363.399,0.64
363.401,0.64
363.404,0.73
363.406,0.55
363.409,0.64
363.411,0.55
363.414,0.64
363.416,0.82
363.419,0.64
363.421,0.73
363.424,0.64
363.426,0.64
363.429,0.73
363.431,0.73
363.434,0.64
363.436,0.73
363.439,0.64
363.441,0.64
363.444,0.73
363.446,0.73
363.449,0.73
363.451,0.73
363.454,0.73
363.456,0.64
363.459,0.64
363.461,0.64
363.464,0.64
363.466,0.64
363.469,0.64
363.471,0.73
363.474,0.64
363.476,0.64
363.479,0.64
363.481,0.64
363.484,0.64
363.486,0.64
363.489,0.73
363.491,0.64
363.494,0.64
363.496,0.64
363.499,0.73
363.501,0.64
363.504,0.64
363.506,0.73
363.509,0.82
363.511,0.64
363.514,0.64
363.516,0.64
363.519,0.64
363.521,0.55
363.524,0.64
363.526,0.64
363.529,0.73
363.531,0.55
363.534,0.64
363.536,0.64
363.539,0.73
363.541,0.64
363.544,0.64
363.546,0.64
363.549,0.64
363.551,0.64
363.554,0.73
363.556,0.64
363.559,0.73
363.561,0.73
363.564,0.64
363.566,0.73
363.569,0.64
363.571,0.64
363.574,0.64
363.576,0.64
363.579,0.73
363.581,0.64
363.584,0.64
363.586,0.64
363.589,0.64
363.591,0.64
363.594,0.64
363.596,0.73
363.599,0.64
363.601,0.64
363.604,0.64
363.606,0.64
363.609,0.55
363.611,0.64
363.614,0.64
363.616,0.64
363.619,0.64
363.621,0.64
363.624,0.64
363.626,0.64
363.629,0.64
363.631,0.64
363.634,0.64
363.636,0.73
363.639,0.64
363.641,0.73
363.644,0.64
363.646,0.73
363.649,0.64
363.651,0.64
363.654,0.73
363.656,0.73
363.659,0.64
363.661,0.64
363.664,0.73
363.666,0.64
363.669,0.64
363.671,0.73
363.674,0.64
363.676,0.64
363.679,0.64
363.681,0.64
363.684,0.82
363.686,0.55
363.689,0.64
363.691,0.64
363.694,0.64
363.696,0.64
363.699,0.64
363.701,0.64
363.704,0.73
363.706,0.64
363.709,0.64
363.711,0.64
363.714,0.64
363.716,0.64
363.719,0.64
363.721,0.64
363.724,0.73
363.726,0.73
363.729,0.64
363.731,0.73
363.734,0.64
363.736,0.82
363.739,0.73
363.741,0.73
363.744,0.73
363.746,0.73
363.749,0.64
363.751,0.64
363.754,0.64
363.756,0.64
363.759,0.73
363.761,0.73
363.764,0.64
363.766,0.73
363.769,0.73
363.771,0.64
363.774,0.82
363.776,0.73
363.779,0.73
363.781,0.64
363.784,0.73
363.786,0.82
363.789,0.64
363.791,0.64
363.794,0.64
363.796,0.64
363.799,0.64
363.801,0.73
363.804,0.64
363.806,0.9
363.809,0.64
363.811,0.82
363.814,0.82
363.816,0.64
363.819,0.64
363.821,0.73
363.824,0.64
363.826,0.64
363.829,0.64
363.831,0.73
363.834,0.9
363.836,0.73
363.839,0.82
363.841,0.73
363.844,0.73
363.846,0.64
363.849,0.73
363.851,0.73
363.854,0.82
363.856,0.73
363.859,0.82
363.861,0.64
363.864,0.82
363.866,0.82
363.869,0.64
363.871,0.64
363.874,0.73
363.876,0.64
363.879,0.64
363.881,0.82
363.884,0.82
363.886,0.73
363.889,0.73
363.891,0.82
363.894,0.82
363.896,0.82
363.899,0.9
363.901,0.73
363.904,0.9
363.906,0.73
363.909,0.9
363.911,0.73
363.914,0.9
363.916,0.64
363.919,0.82
363.921,0.9
363.924,0.9
363.926,0.98
363.929,0.9
363.931,0.9
363.934,0.82
363.936,0.9
363.939,0.82
363.941,0.9
363.944,0.82
363.946,0.9
363.949,0.9
363.951,0.73
363.954,0.73
363.956,0.64
363.959,0.9
363.961,0.82
363.964,0.82
363.966,0.82
363.969,0.82
363.971,0.73
363.974,0.82
363.976,0.73
363.979,0.9
363.981,0.82
363.984,0.64
363.986,0.73
363.989,0.73
363.991,0.73
363.994,0.82
363.996,0.82
363.999,0.73
364.001,0.73
364.004,0.64
364.006,0.64
364.009,0.73
364.011,0.64
364.014,0.64
364.016,0.64
364.019,0.64
364.021,0.73
364.024,0.73
364.026,0.73
364.029,0.73
364.031,0.82
364.034,0.73
364.036,0.82
364.039,0.55
364.041,0.64
364.044,0.64
364.046,0.64
364.049,0.82
364.051,0.73
364.054,0.9
364.056,0.64
364.059,0.64
364.061,0.73
364.064,0.73
364.066,0.64
364.069,0.55
364.071,0.64
364.074,0.82
364.076,0.73
364.079,0.64
364.081,0.73
364.084,0.64
364.086,0.82
364.089,0.82
364.091,0.73
364.094,0.64
364.096,0.82
364.099,0.64
364.101,0.64
364.104,0.73
364.106,0.64
364.109,0.64
364.111,0.64
364.114,0.64
364.116,0.64
364.119,0.82
364.121,0.64
364.124,0.73
364.126,0.64
364.129,0.64
364.131,0.82
364.134,0.73
364.136,0.73
364.139,0.73
364.141,0.64
364.144,0.82
364.146,0.82
364.149,0.82
364.151,0.9
364.154,0.82
364.156,0.9
364.159,0.73
364.161,0.82
364.164,0.73
364.166,0.64
364.169,0.82
364.171,0.82
364.174,0.82
364.176,0.73
364.179,0.64
364.181,0.82
364.184,0.73
364.186,0.82
364.189,0.9
364.191,0.73
364.194,0.9
364.196,0.82
364.199,0.9
364.201,0.9
364.204,0.9
364.206,0.9
364.209,0.98
364.211,0.82
364.214,0.9
364.216,0.9
364.219,0.9
364.221,0.73
364.224,0.9
364.226,0.9
364.229,0.9
364.231,0.82
364.234,0.9
364.236,0.73
364.239,0.9
364.241,0.82
364.244,0.9
364.246,0.9
364.249,0.98
364.251,0.82
364.254,0.9
364.256,0.82
364.259,0.9
364.261,0.9
364.264,0.9
364.266,0.82
364.269,0.9
364.271,0.9
364.274,0.9
364.276,0.98
364.279,0.82
364.281,0.73
364.284,0.9
364.286,0.9
364.289,0.82
364.291,0.98
364.294,0.9
364.296,0.98
364.299,0.98
364.301,0.98
364.304,0.98
364.306,0.9
364.309,0.9
364.311,0.9
364.314,0.9
364.316,0.82
364.319,0.82
364.321,0.9
364.324,0.82
364.326,0.82
364.329,0.98
364.331,0.9
364.334,0.9
364.336,0.9
364.339,0.9
364.341,0.9
364.344,0.98
364.346,0.9
364.349,0.82
364.351,0.9
364.354,0.9
364.356,0.9
364.359,0.64
364.361,0.98
364.364,0.9
364.366,0.82
364.369,0.82
364.371,0.9
364.374,0.82
364.376,0.9
364.379,0.98
364.381,0.98
364.384,0.9
364.386,0.9
364.389,0.9
364.391,0.98
364.394,0.98
364.396,0.98
364.399,0.98
364.401,0.9
364.404,0.9
364.406,0.9
364.409,0.9
364.411,0.9
364.414,0.98
364.416,0.98
364.419,0.98
364.421,0.82
364.424,0.9
364.426,0.9
364.429,0.98
364.431,0.98
364.434,0.98
364.436,0.9
364.439,0.98
364.441,0.98
364.444,0.9
364.446,0.9
364.449,0.98
364.451,0.98
364.454,0.98
364.456,0.98
364.459,0.9
364.461,0.9
364.464,0.98
364.466,0.9
364.469,0.98
364.471,1.07
364.474,0.9
364.476,0.98
364.479,0.98
364.481,0.98
364.484,0.9
364.486,0.98
364.489,0.9
364.491,0.98
364.494,0.98
364.496,0.98
364.499,0.98
364.501,0.98
364.504,0.98
364.506,0.98
364.509,0.98
364.511,0.98
364.514,0.98
364.516,0.98
364.519,1.07
364.521,0.98
364.524,0.9
364.526,0.98
364.529,0.98
364.531,0.98
364.534,0.98
364.536,0.9
364.539,1.07
364.541,0.98
364.544,0.98
364.546,0.9
364.549,0.98
364.551,0.98
364.554,0.98
364.556,1.16
364.559,0.98
364.561,1.16
364.564,0.98
364.566,0.98
364.569,1.16
364.571,1.25
364.574,0.98
364.576,0.98
364.579,0.98
364.581,1.25
364.584,1.25
364.586,0.98
364.589,0.98
364.591,0.98
364.594,1.25
364.596,1.16
364.599,1.07
364.601,1.16
364.604,1.25
364.606,1.07
364.609,0.98
364.611,0.98
364.614,1.16
364.616,1.25
364.619,0.98
364.621,1.25
364.624,1.16
364.626,1.07
364.629,0.98
364.631,0.98
364.634,1.07
364.636,1.25
364.639,0.98
364.641,1.25
364.644,1.07
364.646,1.07
364.649,1.34
364.651,1.16
364.654,1.16
364.656,1.25
364.659,1.25
364.661,1.25
364.664,1.16
364.666,1.25
364.669,1.07
364.671,1.16
364.674,0.98
364.676,1.25
364.679,1.25
364.681,1.07
364.684,1.07
364.686,1.07
364.689,1.16
364.691,1.16
364.694,1.25
364.696,1.25
364.699,1.34
364.701,1.25
364.704,0.98
364.706,1.25
364.709,1.16
364.711,1.25
364.714,0.98
364.716,1.16
364.719,1.34
364.721,1.16
364.724,1.07
364.726,1.16
364.729,1.25
364.731,1.25
364.734,1.25
364.736,1.25
364.739,1.25
364.741,1.16
364.744,1.16
364.746,1.25
364.749,1.25
364.751,1.07
364.754,1.25
364.756,0.98
364.759,1.16
364.761,1.25
364.764,1.16
364.766,1.07
364.769,1.25
364.771,1.07
364.774,1.07
364.776,0.98
364.779,1.07
364.781,1.25
364.784,1.07
364.786,1.25
364.789,1.25
364.791,1.25
364.794,1.34
364.796,1.25
364.799,1.07
364.801,1.07
364.804,1.07
364.806,1.25
364.809,0.98
364.811,1.25
364.814,1.16
364.816,1.25
364.819,1.07
364.821,1.07
364.824,1.34
364.826,1.25
364.829,1.16
364.831,1.25
364.834,1.25
364.836,1.07
364.839,1.34
364.841,1.25
364.844,1.25
364.846,1.16
364.849,1.07
364.851,0.98
364.854,1.25
364.856,1.25
364.859,1.25
364.861,1.07
364.864,1.16
364.866,1.16
364.869,1.25
364.871,1.16
364.874,1.34
364.876,1.34
364.879,1.34
364.881,1.34
364.884,1.16
364.886,1.34
364.889,1.34
364.891,1.25
364.894,1.34
364.896,1.25
364.899,1.16
364.901,1.07
364.904,1.25
364.906,1.34
364.909,1.25
364.911,1.07
364.914,0.98
364.916,1.07
364.919,1.07
364.921,1.25
364.924,1.16
364.926,1.07
364.929,1.25
364.931,1.25
364.934,1.25
364.936,0.98
364.939,1.25
364.941,1.34
364.944,1.16
364.946,1.16
364.949,1.34
364.951,1.25
364.954,1.16
364.956,1.25
364.959,1.07
364.961,1.16
364.964,1.07
364.966,1.25
364.969,1.07
364.971,0.98
364.974,1.16
364.976,1.25
364.979,1.16
364.981,1.25
364.984,1.07
364.986,1.16
364.989,1.34
364.991,1.25
364.994,1.07
364.996,1.07
364.999,0.98
365.001,1.25
365.004,1.07
365.006,1.25
365.009,0.98
365.011,1.34
365.014,1.07
365.016,0.98
365.019,1.25
365.021,1.25
365.024,1.07
365.026,1.25
365.029,1.07
365.031,1.07
365.034,1.25
365.036,1.07
365.039,1.34
365.041,1.25
365.044,1.16
365.046,0.98
365.049,1.25
365.051,1.07
365.054,1.25
365.056,1.07
365.059,0.98
365.061,1.34
365.064,1.07
365.066,0.98
365.069,0.98
365.071,1.07
365.074,1.25
365.076,1.25
365.079,1.07
365.081,0.98
365.084,1.07
365.086,1.07
365.089,0.98
365.091,1.25
365.094,0.98
365.096,1.16
365.099,0.98
365.101,0.98
365.104,0.98
365.106,0.98
365.109,1.16
365.111,0.98
365.114,1.07
365.116,0.98
365.119,1.25
365.121,1.07
365.124,0.98
365.126,0.98
365.129,0.98
365.131,0.98
365.134,0.98
365.136,0.98
365.139,0.98
365.141,1.16
365.144,0.9
365.146,0.98
365.149,0.98
365.151,0.9
365.154,0.9
365.156,0.98
365.159,0.98
365.161,0.98
365.164,0.98
365.166,0.98
365.169,0.98
365.171,0.98
365.174,0.98
365.176,0.98
365.179,0.98
365.181,0.98
365.184,0.98
365.186,0.98
365.189,0.98
365.191,0.98
365.194,0.98
365.196,0.98
365.199,0.98
365.201,0.98
365.204,0.98
365.206,0.9
365.209,0.98
365.211,0.98
365.214,0.98
365.216,0.98
365.219,0.98
365.221,0.98
365.224,0.9
365.226,0.98
365.229,0.9
365.231,0.98
365.234,0.82
365.236,0.98
365.239,0.98
365.241,0.98
365.244,0.9
365.246,0.98
365.249,0.98
365.251,0.98
365.254,0.98
365.256,0.9
365.259,0.98
365.261,0.9
365.264,0.98
365.266,0.9
365.269,0.9
365.271,0.98
365.274,0.9
365.276,0.98
365.279,0.98
365.281,0.9
365.284,0.9
365.286,0.73
365.289,0.9
365.291,0.98
365.294,0.82
365.296,0.98
365.299,0.9
365.301,0.9
365.304,0.98
365.306,0.9
365.309,0.9
365.311,0.98
365.314,0.9
365.316,0.82
365.319,0.9
365.321,0.9
365.324,0.9
365.326,0.82
365.329,0.9
365.331,0.9
365.334,0.9
365.336,0.82
365.339,0.9
365.341,0.9
365.344,0.98
365.346,0.9
365.349,0.98
365.351,0.82
365.354,0.9
365.356,0.9
365.359,0.82
365.361,0.9
365.364,0.9
365.366,0.9
365.369,0.82
365.371,0.9
365.374,0.82
365.376,0.98
365.379,0.82
365.381,0.82
365.384,0.9
365.386,0.9
365.389,0.9
365.391,0.9
365.394,0.82
365.396,0.82
365.399,0.9
365.401,0.82
365.404,0.82
365.406,0.98
365.409,0.82
365.411,0.9
365.414,0.98
365.416,0.9
365.419,0.98
365.421,0.82
365.424,0.82
365.426,0.82
365.429,0.73
365.431,0.73
365.434,0.9
365.436,0.9
365.439,0.73
365.441,0.98
365.444,0.82
365.446,0.73
365.449,0.82
365.451,0.82
365.454,0.9
365.456,0.9
365.459,0.82
365.461,0.82
365.464,0.82
365.466,0.98
365.469,0.9
365.471,0.82
365.474,0.82
365.476,0.9
365.479,0.9
365.481,0.9
365.484,0.9
365.486,0.82
365.489,0.9
365.491,0.82
365.494,0.82
365.496,0.73
365.499,0.73
365.501,0.82
365.504,0.9
365.506,0.82
365.509,0.82
365.511,0.82
365.514,0.82
365.516,0.82
365.519,0.82
365.521,0.64
365.524,0.82
365.526,0.73
365.529,0.82
365.531,0.64
365.534,0.9
365.536,0.82
365.539,0.9
365.541,0.82
365.544,0.73
365.546,0.82
365.549,0.82
365.551,0.64
365.554,0.73
365.556,0.82
365.559,0.73
365.561,0.82
365.564,0.82
365.566,0.82
365.569,0.82
365.571,0.73
365.574,0.64
365.576,0.82
365.579,0.82
365.581,0.73
365.584,0.73
365.586,0.73
365.589,0.82
365.591,0.64
365.594,0.73
365.596,0.82
365.599,0.73
365.601,0.64
365.604,0.82
365.606,0.82
365.609,0.82
365.611,0.82
365.614,0.73
365.616,0.64
365.619,0.73
365.621,0.9
365.624,0.73
365.626,0.73
365.629,0.73
365.631,0.82
365.634,0.82
365.636,0.73
365.639,0.82
365.641,0.82
365.644,0.73
365.646,0.73
365.649,0.64
365.651,0.73
365.654,0.73
365.656,0.73
365.659,0.64
365.661,0.64
365.664,0.73
365.666,0.82
365.669,0.73
365.671,0.64
365.674,0.73
365.676,0.64
365.679,0.73
365.681,0.9
365.684,0.82
365.686,0.73
365.689,0.73
365.691,0.64
365.694,0.73
365.696,0.73
365.699,0.64
365.701,0.73
365.704,0.64
365.706,0.64
365.709,0.73
365.711,0.64
365.714,0.82
365.716,0.73
365.719,0.64
365.721,0.64
365.724,0.82
365.726,0.73
365.729,0.64
365.731,0.73
365.734,0.73
365.736,0.73
365.739,0.64
365.741,0.73
365.744,0.73
365.746,0.73
365.749,0.82
365.751,0.73
365.754,0.73
365.756,0.73
365.759,0.73
365.761,0.73
365.764,0.82
365.766,0.73
365.769,0.73
365.771,0.73
365.774,0.73
365.776,0.73
365.779,0.64
365.781,0.82
365.784,0.64
365.786,0.82
365.789,0.82
365.791,0.73
365.794,0.82
365.796,0.64
365.799,0.82
365.801,0.73
365.804,0.82
365.806,0.73
365.809,0.73
365.811,0.64
365.814,0.64
365.816,0.73
365.819,0.64
365.821,0.9
365.824,0.64
365.826,0.73
365.829,0.73
365.831,0.64
365.834,0.64
365.836,0.73
365.839,0.82
365.841,0.64
365.844,0.82
365.846,0.82
365.849,0.64
365.851,0.64
365.854,0.64
365.856,0.73
365.859,0.82
365.861,0.73
365.864,0.82
365.866,0.82
365.869,0.73
365.871,0.64
365.874,0.73
365.876,0.82
365.879,0.73
365.881,0.82
365.884,0.73
365.886,0.64
365.889,0.73
365.891,0.82
365.894,0.64
365.896,0.73
365.899,0.64
365.901,0.82
365.904,0.64
365.906,0.73
365.909,0.73
365.911,0.64
365.914,0.64
365.916,0.64
365.919,0.82
365.921,0.73
365.924,0.73
365.926,0.82
365.929,0.73
365.931,0.73
365.934,0.64
365.936,0.9
365.939,0.73
365.941,0.9
365.944,0.82
365.946,0.64
365.949,0.82
365.951,0.82
365.954,0.73
365.956,0.73
365.959,0.73
365.961,0.73
365.964,0.82
365.966,0.73
365.969,0.82
365.971,0.82
365.974,0.82
365.976,0.82
365.979,0.73
365.981,0.82
365.984,0.9
365.986,0.73
365.989,0.73
365.991,0.82
365.994,0.73
365.996,0.82
365.999,0.82
366.001,0.64
366.004,0.82
366.006,0.82
366.009,0.73
366.011,0.73
366.014,0.82
366.016,0.82
366.019,0.82
366.021,0.82
366.024,0.73
366.026,0.73
366.029,0.73
366.031,0.9
366.034,0.9
366.036,0.73
366.039,0.82
366.041,0.82
366.044,0.82
366.046,0.73
366.049,0.73
366.051,0.82
366.054,0.82
366.056,0.9
366.059,0.82
366.061,0.9
366.064,0.64
366.066,0.82
366.069,0.73
366.071,0.82
366.074,0.82
366.076,0.64
366.079,0.82
366.081,0.82
366.084,0.73
366.086,0.82
366.089,0.82
366.091,0.73
366.094,0.73
366.096,0.82
366.099,0.82
366.101,0.73
366.104,0.9
366.106,0.73
366.109,0.73
366.111,0.73
366.114,0.73
366.116,0.9
366.119,0.98
366.121,0.82
366.124,0.9
366.126,0.9
366.129,0.82
366.131,0.98
366.134,0.9
366.136,0.9
366.139,0.98
366.141,0.82
366.144,0.9
366.146,0.9
366.149,0.9
366.151,0.82
366.154,0.64
366.156,0.82
366.159,0.9
366.161,0.9
366.164,0.73
366.166,0.82
366.169,0.82
366.171,0.98
366.174,0.82
366.176,0.73
366.179,0.9
366.181,0.82
366.184,0.98
366.186,0.9
366.189,0.9
366.191,0.73
366.194,0.9
366.196,0.9
366.199,0.82
366.201,0.9
366.204,0.82
366.206,0.73
366.209,0.82
366.211,0.82
366.214,0.73
366.216,0.82
366.219,0.82
366.221,0.73
366.224,0.82
366.226,0.73
366.229,0.64
366.231,0.82
366.234,0.82
366.236,0.73
366.239,0.82
366.241,0.64
366.244,0.73
366.246,0.82
366.249,0.82
366.251,0.82
366.254,0.64
366.256,0.55
366.259,0.64
366.261,0.64
366.264,0.64
366.266,0.73
366.269,0.73
366.271,0.73
366.274,0.64
366.276,0.9
366.279,0.64
366.281,0.64
366.284,0.64
366.286,0.73
366.289,0.73
366.291,0.82
366.294,0.55
366.296,0.73
366.299,0.64
366.301,0.73
366.304,0.73
366.306,0.9
366.309,0.64
366.311,0.82
366.314,0.64
366.316,0.64
366.319,0.64
366.321,0.64
366.324,0.64
366.326,0.64
366.329,0.64
366.331,0.73
366.334,0.82
366.336,0.64
366.339,0.64
366.341,0.73
366.344,0.64
366.346,0.64
366.349,0.73
366.351,0.64
366.354,0.64
366.356,0.64
366.359,0.82
366.361,0.73
366.364,0.64
366.366,0.73
366.369,0.73
366.371,0.73
366.374,0.82
366.376,0.73
366.379,0.73
366.381,0.82
366.384,0.82
366.386,0.82
366.389,0.9
366.391,0.73
366.394,0.82
366.396,0.82
366.399,0.9
366.401,0.73
366.404,0.82
366.406,0.73
366.409,0.82
366.411,0.73
366.414,0.82
366.416,0.9
366.419,0.82
366.421,0.82
366.424,0.9
366.426,0.98
366.429,0.9
366.431,0.82
366.434,0.98
366.436,0.82
366.439,0.98
366.441,0.98
366.444,0.98
366.446,0.82
366.449,0.9
366.451,0.9
366.454,0.73
366.456,0.9
366.459,0.82
366.461,0.9
366.464,0.82
366.466,0.82
366.469,0.9
366.471,0.82
366.474,0.82
366.476,0.9
366.479,0.73
366.481,0.9
366.484,0.82
366.486,0.9
366.489,0.9
366.491,0.82
366.494,0.9
366.496,0.9
366.499,0.82
366.501,0.82
366.504,0.82
366.506,0.73
366.509,0.73
366.511,0.9
366.514,0.82
366.516,0.82
366.519,0.9
366.521,0.82
366.524,0.82
366.526,0.9
366.529,0.9
366.531,0.82
366.534,0.82
366.536,0.9
366.539,0.9
366.541,0.9
366.544,0.9
366.546,0.9
366.549,0.9
366.551,0.9
366.554,0.82
366.556,0.82
366.559,0.82
366.561,0.9
366.564,0.9
366.566,0.82
366.569,0.9
366.571,0.9
366.574,0.9
366.576,0.82
366.579,0.9
366.581,0.82
366.584,0.9
366.586,0.9
366.589,0.82
366.591,0.9
366.594,0.9
366.596,0.98
366.599,0.98
366.601,0.98
366.604,0.82
366.606,0.82
366.609,0.9
366.611,0.82
366.614,0.82
366.616,0.98
366.619,0.82
366.621,0.9
366.624,0.9
366.626,0.9
366.629,0.98
366.631,0.9
366.634,0.73
366.636,0.9
366.639,0.82
366.641,0.82
366.644,0.9
366.646,0.9
366.649,0.98
366.651,0.82
366.654,0.82
366.656,0.9
366.659,0.9
366.661,0.82
366.664,0.9
366.666,0.9
366.669,0.82
366.671,0.82
366.674,0.82
366.676,0.9
366.679,0.98
366.681,0.82
366.684,0.9
366.686,0.98
366.689,0.9
366.691,0.9
366.694,0.9
366.696,0.9
366.699,0.98
366.701,0.9
366.704,0.9
366.706,0.9
366.709,0.9
366.711,0.9
366.714,0.9
366.716,0.9
366.719,0.9
366.721,0.9
366.724,0.9
366.726,0.9
366.729,0.82
366.731,0.9
366.734,0.9
366.736,0.98
366.739,0.98
366.741,0.9
366.744,0.9
366.746,0.9
366.749,0.82
366.751,0.73
366.754,0.9
366.756,0.82
366.759,0.82
366.761,0.9
366.764,0.82
366.766,0.9
366.769,0.9
366.771,0.9
366.774,0.98
366.776,0.9
366.779,0.98
366.781,1.07
366.784,0.98
366.786,0.9
366.789,0.98
366.791,0.98
366.794,0.98
366.796,0.98
366.799,0.98
366.801,0.9
366.804,0.98
366.806,0.9
366.809,0.98
366.811,0.98
366.814,0.98
366.816,0.9
366.819,0.98
366.821,0.98
366.824,0.98
366.826,0.98
366.829,0.98
366.831,0.98
366.834,0.98
366.836,0.98
366.839,0.98
366.841,0.98
366.844,0.98
366.846,0.98
366.849,0.98
366.851,0.98
366.854,0.98
366.856,0.98
366.859,0.98
366.861,0.9
366.864,0.98
366.866,0.98
366.869,0.98
366.871,0.9
366.874,0.98
366.876,0.9
366.879,0.9
366.881,0.9
366.884,1.07
366.886,0.98
366.889,1.07
366.891,0.98
366.894,0.98
366.896,0.98
366.899,0.98
366.901,0.98
366.904,1.16
366.906,0.9
366.909,0.98
366.911,0.98
366.914,0.98
366.916,0.98
366.919,0.9
366.921,0.98
366.924,0.98
366.926,0.98
366.929,0.98
366.931,0.98
366.934,0.98
366.936,0.98
366.939,0.98
366.941,0.98
366.944,0.98
366.946,0.98
366.949,0.98
366.951,0.98
366.954,0.98
366.956,1.07
366.959,0.98
366.961,0.98
366.964,0.98
366.966,1.16
366.969,0.98
366.971,0.98
366.974,1.07
366.976,1.25
366.979,0.98
366.981,0.98
366.984,0.9
366.986,0.98
366.989,0.98
366.991,0.98
366.994,0.98
366.996,0.98
366.999,0.98
367.001,0.98
367.004,0.98
367.006,1.07
367.009,0.98
367.011,0.98
367.014,0.98
367.016,1.07
367.019,0.98
367.021,0.98
367.024,0.98
367.026,0.98
367.029,0.98
367.031,1.07
367.034,0.98
367.036,0.98
367.039,1.16
367.041,0.98
367.044,0.98
367.046,0.98
367.049,0.98
367.051,0.98
367.054,0.98
367.056,0.98
367.059,0.98
367.061,0.98
367.064,0.9
367.066,0.98
367.069,0.98
367.071,0.98
367.074,0.98
367.076,0.98
367.079,0.98
367.081,1.07
367.084,0.98
367.086,0.98
367.089,1.25
367.091,0.98
367.094,1.07
367.096,0.98
367.099,0.98
367.101,0.98
367.104,0.98
367.106,0.98
367.109,0.98
367.111,0.98
367.114,1.16
367.116,1.07
367.119,0.98
367.121,0.98
367.124,0.98
367.126,1.16
367.129,0.98
367.131,0.98
367.134,1.07
367.136,0.98
367.139,0.98
367.141,1.07
367.144,1.34
367.146,1.25
367.149,0.98
367.151,0.98
367.154,0.9
367.156,0.98
367.159,1.07
367.161,0.98
367.164,0.98
367.166,0.98
367.169,0.9
367.171,0.98
367.174,1.07
367.176,1.16
367.179,0.98
367.181,0.98
367.184,1.16
367.186,0.98
367.189,0.98
367.191,1.16
367.194,0.98
367.196,0.98
367.199,0.98
367.201,0.98
367.204,0.98
367.206,0.98
367.209,0.9
367.211,0.98
367.214,0.9
367.216,0.98
367.219,1.07
367.221,0.98
367.224,0.98
367.226,0.98
367.229,0.98
367.231,0.9
367.234,1.07
367.236,0.98
367.239,0.98
367.241,0.98
367.244,0.98
367.246,0.98
367.249,0.98
367.251,0.9
367.254,0.98
367.256,0.98
367.259,0.98
367.261,1.07
367.264,0.9
367.266,0.98
367.269,0.98
367.271,0.98
367.274,0.98
367.276,0.82
367.279,1.07
367.281,0.98
367.284,0.98
367.286,0.98
367.289,0.98
367.291,0.98
367.294,0.98
367.296,0.98
367.299,0.98
367.301,0.9
367.304,0.98
367.306,0.98
367.309,0.9
367.311,0.98
367.314,0.98
367.316,0.98
367.319,1.07
367.321,0.9
367.324,0.98
367.326,0.98
367.329,0.98
367.331,0.98
367.334,0.98
367.336,0.98
367.339,0.98
367.341,0.98
367.344,0.98
367.346,0.9
367.349,0.98
367.351,0.9
367.354,0.9
367.356,0.98
367.359,0.98
367.361,0.98
367.364,0.9
367.366,0.98
367.369,1.25
367.371,0.98
367.374,0.98
367.376,1.16
367.379,0.98
367.381,0.98
367.384,0.98
367.386,0.98
367.389,0.98
367.391,0.98
367.394,0.73
367.396,0.98
367.399,0.98
367.401,0.98
367.404,0.98
367.406,0.9
367.409,0.98
367.411,0.98
367.414,0.98
367.416,0.98
367.419,0.9
367.421,0.82
367.424,0.9
367.426,0.9
367.429,0.98
367.431,0.9
367.434,0.98
367.436,0.98
367.439,0.9
367.441,0.9
367.444,1.16
367.446,0.98
367.449,0.98
367.451,0.98
367.454,0.9
367.456,0.82
367.459,0.9
367.461,0.82
367.464,0.9
367.466,0.98
367.469,0.9
367.471,0.98
367.474,0.98
367.476,0.98
367.479,0.9
367.481,0.98
367.484,0.98
367.486,0.82
367.489,0.98
367.491,0.98
367.494,0.9
367.496,0.82
367.499,0.9
367.501,0.98
367.504,0.82
367.506,0.9
367.509,0.9
367.511,1.07
367.514,0.98
367.516,0.98
367.519,0.98
367.521,0.9
367.524,0.98
367.526,0.98
367.529,0.73
367.531,0.9
367.534,0.82
367.536,0.98
367.539,0.98
367.541,0.98
367.544,0.9
367.546,0.98
367.549,0.82
367.551,0.98
367.554,0.9
367.556,0.9
367.559,0.9
367.561,0.9
367.564,0.98
367.566,1.16
367.569,0.9
367.571,0.82
367.574,0.82
367.576,0.9
367.579,0.9
367.581,0.98
367.584,0.9
367.586,0.82
367.589,0.82
367.591,0.9
367.594,0.98
367.596,0.9
367.599,0.98
367.601,0.73
367.604,0.98
367.606,0.9
367.609,0.9
367.611,0.98
367.614,0.98
367.616,0.82
367.619,0.9
367.621,0.9
367.624,0.98
367.626,0.9
367.629,0.9
367.631,0.9
367.634,0.9
367.636,0.9
367.639,0.9
367.641,0.9
367.644,0.9
367.646,0.9
367.649,0.82
367.651,0.9
367.654,0.9
367.656,0.9
367.659,0.73
367.661,0.9
367.664,0.9
367.666,0.9
367.669,0.82
367.671,0.82
367.674,0.9
367.676,0.82
367.679,0.9
367.681,0.9
367.684,0.9
367.686,0.98
367.689,0.9
367.691,0.82
367.694,0.9
367.696,0.9
367.699,0.82
367.701,0.98
367.704,0.64
367.706,0.9
367.709,0.82
